date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-02-04 18:15:00-05:00,5.75,5.7275343,5.758925575587727,5.75
2025-02-04 18:30:00-05:00,5.76,5.718111,5.770623263514126,5.75
2025-02-04 18:45:00-05:00,5.75,5.7086883,5.769441652890792,5.75
2025-02-05 04:00:00-05:00,5.83,5.702092,5.805621490227317,5.75
2025-02-05 04:15:00-05:00,5.8,5.699265,5.811479483473411,5.75
2025-02-05 04:30:00-05:00,5.73,5.701621,5.826270368383308,5.75
2025-02-05 04:45:00-05:00,5.74,5.7044477,5.8484853416172085,5.75
2025-02-05 05:00:00-05:00,5.77,5.707746,5.8495383538181045,5.75
2025-02-05 05:15:00-05:00,5.75,5.7101016,5.857374866749499,5.75
2025-02-05 05:30:00-05:00,5.77,5.7133994,5.850308505556151,5.75
2025-02-05 05:45:00-05:00,5.79,5.7157555,5.852611883462049,5.75
2025-02-05 06:00:00-05:00,5.76,5.720938,5.8524510749793475,5.75
2025-02-05 06:15:00-05:00,5.74,5.7256494,5.850980674307128,5.75
2025-02-05 06:30:00-05:00,5.75,5.7284765,5.8290227912407415,5.75
2025-02-05 06:45:00-05:00,5.76,5.724707,5.809352806018733,5.75
2025-02-05 07:00:00-05:00,5.76,5.724707,5.802681142680527,5.75
2025-02-05 07:15:00-05:00,5.76,5.7275343,5.7895517147534195,5.75
2025-02-05 07:30:00-05:00,5.75,5.7261205,5.78554898418722,5.75
2025-02-05 07:45:00-05:00,5.77,5.7256494,5.774456850971198,5.75
2025-02-05 08:00:00-05:00,5.75,5.7280054,5.762754779530389,5.75
