date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-02-03 11:00:00-05:00,12.615,12.62035,12.7095368043002,12.685
2025-02-03 11:15:00-05:00,12.665,12.613603,12.66529760378474,12.685
2025-02-03 11:30:00-05:00,12.6983,12.621474,12.686658118065742,12.685
2025-02-03 11:45:00-05:00,12.555,12.645088,12.547870759257783,12.685
2025-02-03 12:00:00-05:00,12.785,12.659707,12.636714193416147,12.685
2025-02-03 12:15:00-05:00,12.72,12.657458,12.519760279782798,12.685
2025-02-03 12:30:00-05:00,12.4394,12.665329,12.480562216142934,12.685
2025-02-03 12:45:00-05:00,12.76,12.638342,12.545383955520204,12.685
2025-02-03 13:00:00-05:00,12.9148,12.63047,12.551623761349257,12.685
2025-02-03 13:15:00-05:00,12.975,12.622599,12.646167664648784,12.685
2025-02-03 13:30:00-05:00,13.025,12.616977,12.776193884290281,12.685
2025-02-03 13:45:00-05:00,12.99,12.605732,12.745954404427152,12.685
2025-02-03 14:00:00-05:00,13.058,12.59786,12.657503015934187,12.685
2025-02-03 14:15:00-05:00,13.0216,12.595612,12.767605841002624,12.685
2025-02-03 14:30:00-05:00,12.97,12.586616,12.7757341438192,12.685
2025-02-03 14:45:00-05:00,13.128,12.582117,12.783478648640529,12.685
2025-02-03 15:00:00-05:00,13.3348,12.598985,12.85373897578374,12.685
2025-02-03 15:15:00-05:00,13.625,12.614727,12.788580285690907,12.685
2025-02-03 15:30:00-05:00,13.535,12.65296,12.684543093281752,12.685
2025-02-03 15:45:00-05:00,13.465,12.676574,12.715760208653585,12.685
