date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-07-11 13:30:00-04:00,32.975,32.940598,32.887492276186926,32.935
2023-07-11 14:30:00-04:00,33.12,32.954575,32.87925120558552,32.935
2023-07-11 15:30:00-04:00,33.3,32.94695,32.88334188748671,32.935
2023-07-11 16:00:00-04:00,33.32,32.955845,32.88910008301467,32.935
2023-07-11 17:00:00-04:00,33.31,32.981255,32.86419690946176,32.935
2023-07-11 18:00:00-04:00,33.33,33.000313,32.891293054747834,32.935
2023-07-11 19:00:00-04:00,33.4,33.01683,32.8645345440757,32.935
2023-07-12 04:00:00-04:00,33.42,33.030804,32.9071254412384,32.935
2023-07-12 05:00:00-04:00,33.4,33.04478,32.86581547020381,32.935
2023-07-12 06:00:00-04:00,33.52,33.054947,32.89920702001138,32.935
2023-07-12 07:00:00-04:00,33.4,33.056217,32.89168505464814,32.935
2023-07-12 08:00:00-04:00,33.4,33.06892,32.88004635222691,32.935
2023-07-12 09:00:00-04:00,33.65,33.099415,32.871532624956544,32.935
2023-07-12 09:30:00-04:00,33.31,33.129906,32.9078324877827,32.935
2023-07-12 10:30:00-04:00,33.2558,33.14007,32.86624631898854,32.935
2023-07-12 11:30:00-04:00,33.63,33.150234,32.9298789010023,32.935
2023-07-12 12:30:00-04:00,33.71,33.168022,32.883825365606036,32.935
2023-07-12 13:30:00-04:00,33.915,33.18581,32.876973748543406,32.935
2023-07-12 14:30:00-04:00,33.925,33.195976,32.883918000984096,32.935
2023-07-12 15:30:00-04:00,33.98,33.195976,32.90237878605736,32.935
