date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-05-12 09:00:00-04:00,23.0,23.208982,22.891687252078608,23.16
2023-05-12 09:30:00-04:00,22.45,23.099216,22.954728308641794,23.16
2023-05-12 10:30:00-04:00,22.27,23.062628,22.790705508523917,23.16
2023-05-12 11:30:00-04:00,22.1302,23.1541,22.97460668144277,23.16
2023-05-12 12:30:00-04:00,22.075,23.367535,23.12721890258249,23.16
2023-05-12 13:30:00-04:00,22.255,23.391928,23.22544608945592,23.16
2023-05-12 14:30:00-04:00,22.445,23.294357,23.220627749991138,23.16
2023-05-12 15:30:00-04:00,22.51,23.257769,23.285751130307133,23.16
2023-05-12 16:00:00-04:00,22.37,23.312653,23.445597988395402,23.16
2023-05-12 17:00:00-04:00,22.6,23.330946,23.446465358981783,23.16
2023-05-12 18:00:00-04:00,22.49,23.263866,23.26341675434604,23.16
2023-05-12 19:00:00-04:00,22.3,23.239473,23.148825108756952,23.16
2023-05-15 04:00:00-04:00,22.48,23.257769,23.482204387750254,23.16
2023-05-15 07:00:00-04:00,22.49,23.202885,23.31694420165802,23.16
2023-05-15 08:00:00-04:00,22.4999,23.148003,23.309591362229554,23.16
2023-05-15 09:00:00-04:00,22.32,23.184591,23.31692053182128,23.16
2023-05-15 09:30:00-04:00,22.9,23.257769,23.179062480965438,23.16
2023-05-15 10:30:00-04:00,22.615,23.28826,22.98729286561133,23.16
2023-05-15 11:30:00-04:00,22.495,23.312653,23.10928458291225,23.16
2023-05-15 12:30:00-04:00,22.59,23.300455,23.19629518847454,23.16
