date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-06-26 13:30:00-04:00,30.681,30.477488,30.691440876500124,30.416
2023-06-26 14:30:00-04:00,30.872,30.531773,30.599609984667843,30.416
2023-06-26 15:30:00-04:00,30.573002,30.611605,30.600367700194198,30.416
2023-06-26 16:00:00-04:00,30.59,30.615065,31.02858413620807,30.416
2023-06-26 17:00:00-04:00,30.566,30.598833,30.91720649306207,30.416
2023-06-26 18:00:00-04:00,30.895,30.620653,30.480802050968318,30.416
2023-06-26 19:00:00-04:00,30.8,30.634224,30.118698364591843,30.416
2023-06-27 05:00:00-04:00,31.0,30.641676,29.710619047562883,30.416
2023-06-27 06:00:00-04:00,31.4,30.610008,29.818266015787003,30.416
2023-06-27 07:00:00-04:00,31.1,30.655514,29.853020315298647,30.416
2023-06-27 08:00:00-04:00,31.115,30.707138,29.86211019961338,30.416
2023-06-27 09:00:00-04:00,31.1,30.719645,29.971880938508804,30.416
2023-06-27 09:30:00-04:00,31.823498,30.719912,29.64279477685975,30.416
2023-06-27 10:30:00-04:00,31.697,30.730024,29.26635157936419,30.416
2023-06-27 11:30:00-04:00,31.8,30.711662,29.216248241289946,30.416
2023-06-27 12:30:00-04:00,32.121,30.732418,29.223920099466756,30.416
2023-06-27 13:30:00-04:00,32.466,30.727362,29.161552706784857,30.416
2023-06-27 14:30:00-04:00,32.735,30.776592,29.00095673712822,30.416
2023-06-27 15:30:00-04:00,32.494,30.846846,28.74665459068622,30.416
2023-06-27 16:00:00-04:00,32.0,30.8841,28.786566143008418,30.416
