date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-05-10 09:00:00-04:00,31.404001,30.388084,30.766053478174474,30.442001
2023-05-10 09:30:00-04:00,32.182,30.465792,30.576092370507993,30.442001
2023-05-10 10:30:00-04:00,32.260002,30.547384,30.814450138970578,30.442001
2023-05-10 11:30:00-04:00,32.413002,30.613436,30.3554435423289,30.442001
2023-05-10 12:30:00-04:00,30.948849,30.663946,30.488824906493132,30.442001
2023-05-10 13:30:00-04:00,31.24,30.749424,30.420247592713928,30.442001
2023-05-10 14:30:00-04:00,31.648998,30.862099,30.2339289660049,30.442001
2023-05-10 15:30:00-04:00,31.475,30.970888,30.41043769807713,30.442001
2023-05-10 16:00:00-04:00,31.6,30.988373,30.385662796149195,30.442001
2023-05-10 17:00:00-04:00,31.3,30.986431,30.441706783187954,30.442001
2023-05-10 18:00:00-04:00,31.389002,30.97866,30.449847872600763,30.442001
2023-05-10 19:00:00-04:00,31.413,31.011684,30.598825468188426,30.442001
2023-05-11 04:00:00-04:00,31.5,31.021399,30.37739805513151,30.442001
2023-05-11 06:00:00-04:00,31.3,31.009743,30.477932601303245,30.442001
2023-05-11 07:00:00-04:00,31.110998,30.947577,30.302360470649955,30.442001
2023-05-11 08:00:00-04:00,31.245,30.902895,30.25144975837584,30.442001
2023-05-11 09:00:00-04:00,31.05,30.850443,30.265332741227603,30.442001
2023-05-11 09:30:00-04:00,29.808279,30.807705,30.25340517760378,30.442001
2023-05-11 10:30:00-04:00,29.197,30.772736,30.285162429917293,30.442001
2023-05-11 11:30:00-04:00,29.023,30.745539,30.420354157593337,30.442001
