date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-02-05 13:10:00-05:00,119.6127,119.71619,119.94534409934272,119.765
2025-02-05 13:15:00-05:00,119.705,119.71619,120.14208431511705,119.765
2025-02-05 13:20:00-05:00,119.79,119.65164,120.0759061165784,119.765
2025-02-05 13:25:00-05:00,119.5646,119.61936,120.09674118251202,119.765
2025-02-05 13:30:00-05:00,119.93,119.61936,120.12479519903698,119.765
2025-02-05 13:35:00-05:00,119.83,119.61936,120.03097573032565,119.765
2025-02-05 13:40:00-05:00,119.8125,119.58709,120.02447719783977,119.765
2025-02-05 13:45:00-05:00,119.82,119.522545,120.11015966282508,119.765
2025-02-05 13:50:00-05:00,119.52,119.49027,120.38146079449062,119.765
2025-02-05 13:55:00-05:00,119.505,119.522545,120.3900316905689,119.765
2025-02-05 14:00:00-05:00,119.585,119.49027,120.22212811206609,119.765
2025-02-05 14:05:00-05:00,119.55,119.47414,120.19945571239536,119.765
2025-02-05 14:10:00-05:00,119.69,119.458,120.23473997368117,119.765
2025-02-05 14:20:00-05:00,119.64,119.40959,120.41184749151334,119.765
2025-02-05 14:25:00-05:00,119.725,119.361176,120.33488450580003,119.765
2025-02-05 14:30:00-05:00,120.015,119.31277,120.47855194409088,119.765
2025-02-05 14:35:00-05:00,119.76,119.280495,120.4736181320828,119.765
2025-02-05 14:40:00-05:00,119.705,119.31277,120.47797594668258,119.765
2025-02-05 14:45:00-05:00,119.82,119.280495,120.34152513587541,119.765
2025-02-05 14:50:00-05:00,119.515,119.232086,120.42767155854025,119.765
