date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-06-09 17:00:00-04:00,127.67,126.82195,127.00686956992332,126.67
2023-06-09 19:00:00-04:00,127.65,126.938965,126.59721683531744,126.67
2023-06-12 09:30:00-04:00,129.795,126.97398,127.12519027812566,126.67
2023-06-12 10:30:00-04:00,129.0,126.80537,126.86977940266203,126.67
2023-06-12 11:30:00-04:00,129.35,126.730736,127.68378278656321,126.67
2023-06-12 12:30:00-04:00,129.46,126.70494,127.49954905420879,126.67
2023-06-12 13:30:00-04:00,129.86,126.70033,128.15731584357422,126.67
2023-06-12 14:30:00-04:00,129.795,126.7077,128.19501575056157,126.67
2023-06-12 15:30:00-04:00,130.08,126.68052,127.92996481891424,126.67
2023-06-12 16:00:00-04:00,128.2,126.62109,128.93143354120562,126.67
2023-06-12 17:00:00-04:00,130.07,126.6128,127.89473525154446,126.67
2023-06-12 18:00:00-04:00,130.1,126.65196,127.56398535064739,126.67
2023-06-12 19:00:00-04:00,128.0,126.64689,127.81174748754184,126.67
2023-06-13 07:00:00-04:00,130.11,126.729126,126.71377550035075,126.67
2023-06-13 08:00:00-04:00,127.0015,126.87309,127.43251140252559,126.67
2023-06-13 09:00:00-04:00,131.8,126.93805,126.87004155562181,126.67
2023-06-13 09:30:00-04:00,132.4,127.00439,126.98352410822524,126.67
2023-06-13 10:30:00-04:00,130.92,126.971214,127.0078544941159,126.67
2023-06-13 11:30:00-04:00,131.33,126.956474,127.41887550078867,126.67
2023-06-13 12:30:00-04:00,131.575,127.001625,128.1391276555298,126.67
