date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-02-04 16:00:00-05:00,90.75,90.60852,90.35728553885215,90.642
2025-02-04 16:15:00-05:00,91.38,90.56913,90.25604554846929,90.642
2025-02-04 16:30:00-05:00,91.05,90.557755,90.23918833157347,90.642
2025-02-04 16:45:00-05:00,91.15,90.592766,90.044655993269,90.642
2025-02-04 17:00:00-05:00,91.0,90.59977,90.0594990398643,90.642
2025-02-04 17:15:00-05:00,90.5,90.61377,90.31085358231107,90.642
2025-02-04 17:30:00-05:00,90.51,90.61727,90.26663595366975,90.642
2025-02-04 17:45:00-05:00,90.6,90.61202,90.50702244184008,90.642
2025-02-04 18:00:00-05:00,90.5,90.62252,90.65848901180014,90.642
2025-02-04 18:15:00-05:00,90.455,90.60852,90.68561420198093,90.642
2025-02-04 18:30:00-05:00,90.45,90.598015,90.84701643456661,90.642
2025-02-04 18:45:00-05:00,90.45,90.64178,90.7281511928336,90.642
2025-02-05 04:00:00-05:00,90.4,90.65403,90.61271508887316,90.642
2025-02-05 04:15:00-05:00,90.2,90.72581,90.59249888366226,90.642
2025-02-05 04:30:00-05:00,90.3,90.75031,90.3916727014704,90.642
2025-02-05 04:45:00-05:00,90.31,90.78007,90.24202237377692,90.642
2025-02-05 05:00:00-05:00,90.39,90.84834,90.08963681012379,90.642
2025-02-05 05:15:00-05:00,90.45,90.85534,89.99383745598513,90.642
2025-02-05 05:30:00-05:00,90.49,90.82733,90.01573165961072,90.642
2025-02-05 05:45:00-05:00,90.5,90.78707,89.98472483577879,90.642
