date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-02-03 06:00:00-05:00,89.4,89.03481,88.99835272313837,89.11
2025-02-03 06:15:00-05:00,89.16,88.999725,89.04601566053344,89.11
2025-02-03 06:30:00-05:00,88.95,89.01727,89.16049224916864,89.11
2025-02-03 06:45:00-05:00,88.82,89.01727,89.13860395954913,89.11
2025-02-03 07:00:00-05:00,88.72,89.01727,89.26914225558886,89.11
2025-02-03 07:15:00-05:00,88.8,89.03481,89.29299143303525,89.11
2025-02-03 07:30:00-05:00,88.61,89.104996,89.29526310409481,89.11
2025-02-03 07:45:00-05:00,88.72,89.17518,89.40814494625512,89.11
2025-02-03 08:00:00-05:00,88.76,89.17518,88.88172640854866,89.11
2025-02-03 08:15:00-05:00,88.72,89.210266,89.21923604302715,89.11
2025-02-03 08:30:00-05:00,88.6,89.24535,89.05066756362191,89.11
2025-02-03 08:45:00-05:00,88.55,89.31554,89.25272992886093,89.11
2025-02-03 09:00:00-05:00,88.5999,89.33308,89.805943890825,89.11
2025-02-03 09:15:00-05:00,88.87,89.28044,89.62317480637509,89.11
2025-02-03 09:30:00-05:00,88.93,89.29799,89.82896606156147,89.11
2025-02-03 09:45:00-05:00,89.8,89.33308,89.60557940450757,89.11
2025-02-03 10:00:00-05:00,89.8001,89.29799,89.44689926304272,89.11
2025-02-03 10:15:00-05:00,91.2093,89.28044,89.64345870387899,89.11
2025-02-03 10:30:00-05:00,91.18,89.2629,89.51567255624944,89.11
2025-02-03 10:45:00-05:00,90.63,89.28044,89.8939026168837,89.11
