date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-01-28 08:20:00-05:00,20.5,20.474379,20.45735512405226,20.4799
2025-01-28 08:25:00-05:00,20.47,20.472887,20.454453491141724,20.4799
2025-01-28 08:30:00-05:00,20.46,20.474627,20.4917684718747,20.4799
2025-01-28 08:35:00-05:00,20.4301,20.480844,20.46392286883839,20.4799
2025-01-28 08:40:00-05:00,20.4199,20.495766,20.502143012043845,20.4799
2025-01-28 08:45:00-05:00,20.45,20.494272,20.532990412939462,20.4799
2025-01-28 08:50:00-05:00,20.45,20.495268,20.51830839204828,20.4799
2025-01-28 08:55:00-05:00,20.44,20.509691,20.522287966450364,20.4799
2025-01-28 09:00:00-05:00,20.43,20.529585,20.5186126728425,20.4799
2025-01-28 09:05:00-05:00,20.44,20.529087,20.50437721830085,20.4799
2025-01-28 09:10:00-05:00,20.43,20.521627,20.497191658298135,20.4799
2025-01-28 09:15:00-05:00,20.43,20.515162,20.50388102994784,20.4799
2025-01-28 09:20:00-05:00,20.39,20.528591,20.50833824010541,20.4799
2025-01-28 09:25:00-05:00,20.34,20.524115,20.5079799430079,20.4799
2025-01-28 09:30:00-05:00,20.125,20.505215,20.511154876683225,20.4799
2025-01-28 09:35:00-05:00,20.0,20.49129,20.518497099442726,20.4799
2025-01-28 09:40:00-05:00,19.905,20.499744,20.517842302044595,20.4799
2025-01-28 09:45:00-05:00,19.9162,20.495268,20.517406289713517,20.4799
2025-01-28 09:50:00-05:00,19.8801,20.490294,20.51975825293911,20.4799
2025-01-28 09:55:00-05:00,19.905,20.482584,20.51231186861842,20.4799
