date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-02-03 06:00:00-05:00,318.35,317.2281,319.3201896968746,318.11
2025-02-03 06:15:00-05:00,317.54,317.34207,321.39178829627326,318.11
2025-02-03 06:30:00-05:00,316.28,317.34207,323.4235538889383,318.11
2025-02-03 06:45:00-05:00,317.11,317.57007,325.65988450779594,318.11
2025-02-03 07:00:00-05:00,314.48,317.68405,322.6238642561265,318.11
2025-02-03 07:15:00-05:00,314.64,317.68405,326.00445309402664,318.11
2025-02-03 07:30:00-05:00,313.4,318.02603,324.546575493215,318.11
2025-02-03 07:45:00-05:00,309.6,318.368,324.6109828740742,318.11
2025-02-03 08:00:00-05:00,310.9,318.25403,318.94604894707965,318.11
2025-02-03 08:15:00-05:00,308.03,318.368,318.8023434285618,318.11
2025-02-03 08:30:00-05:00,312.87,318.71,318.24578906544735,318.11
2025-02-03 08:45:00-05:00,310.74,318.82397,316.4887012564324,318.11
2025-02-03 09:00:00-05:00,309.0,319.16595,316.6639048518319,318.11
2025-02-03 09:15:00-05:00,310.22,319.39392,314.58358125673163,318.11
2025-02-03 09:30:00-05:00,322.02,319.16595,313.2080508426514,318.11
2025-02-03 09:45:00-05:00,320.1,319.05194,313.0470353110675,318.11
2025-02-03 10:00:00-05:00,318.06,318.71,314.11040502820435,318.11
2025-02-03 10:15:00-05:00,328.7742,318.82397,317.1358332504453,318.11
2025-02-03 10:30:00-05:00,332.5196,318.82397,316.49050627367836,318.11
2025-02-03 10:45:00-05:00,333.78,318.71,319.6387304569113,318.11
