date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-01-27 17:05:00-05:00,38.94,38.842396,38.860763270560774,38.9
2025-01-27 17:10:00-05:00,39.04,38.798855,38.90615940641608,38.9
2025-01-27 17:15:00-05:00,39.09,38.788773,38.853734359229065,38.9
2025-01-27 17:20:00-05:00,39.18,38.803898,38.87990689487362,38.9
2025-01-27 17:25:00-05:00,39.27,38.839508,38.87284148820644,38.9
2025-01-27 17:30:00-05:00,39.27,38.91272,38.882679484630735,38.9
2025-01-27 17:35:00-05:00,39.21,38.991287,38.91184902885083,38.9
2025-01-27 17:40:00-05:00,39.19,39.04339,38.944534065422175,38.9
2025-01-27 17:45:00-05:00,39.22,39.089603,38.91164137113937,38.9
2025-01-27 17:50:00-05:00,39.225,39.089603,38.8803568322739,38.9
2025-01-27 17:55:00-05:00,39.43,39.062714,38.91919469181431,38.9
2025-01-27 18:00:00-05:00,39.39,39.04759,38.8921503198612,38.9
2025-01-27 18:05:00-05:00,39.4,39.019016,38.89484938944646,38.9
2025-01-27 18:10:00-05:00,39.41,39.009773,38.8690998500751,38.9
2025-01-27 18:15:00-05:00,39.33,39.013134,38.899216160256735,38.9
2025-01-27 18:20:00-05:00,39.395,39.034145,38.877072314178946,38.9
2025-01-27 18:25:00-05:00,39.2,39.118176,38.88935428657943,38.9
2025-01-27 18:30:00-05:00,39.34,39.19044,38.86657531755908,38.9
2025-01-27 18:35:00-05:00,39.31,39.222374,38.89824870367964,38.9
2025-01-27 18:40:00-05:00,39.31,39.202206,38.90444613504512,38.9
