date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-01-24 11:55:00-05:00,33.89,34.18069,34.0444264899363,34.14
2025-01-24 12:00:00-05:00,34.17,34.185677,34.224234285466856,34.14
2025-01-24 12:05:00-05:00,34.26,34.190662,34.2651922962271,34.14
2025-01-24 12:10:00-05:00,34.315,34.190662,34.253821445043734,34.14
2025-01-24 12:15:00-05:00,34.065,34.198147,34.21594778508377,34.14
2025-01-24 12:20:00-05:00,34.1199,34.200638,34.218382208353724,34.14
2025-01-24 12:25:00-05:00,34.01,34.218094,34.26916980099874,34.14
2025-01-24 12:30:00-05:00,34.04,34.203133,34.14365975849288,34.14
2025-01-24 12:35:00-05:00,33.925,34.190662,34.079435728938485,34.14
2025-01-24 12:40:00-05:00,33.95,34.18318,34.19379574040429,34.14
2025-01-24 12:45:00-05:00,33.9456,34.185677,34.251611065244504,34.14
2025-01-24 12:50:00-05:00,33.84,34.193157,34.16121718112272,34.14
2025-01-24 12:55:00-05:00,33.73,34.165726,34.13728152770328,34.14
2025-01-24 13:00:00-05:00,33.735,34.158245,34.17998793192317,34.14
2025-01-24 13:05:00-05:00,33.6401,34.15575,34.211430038514926,34.14
2025-01-24 13:10:00-05:00,33.4716,34.103382,34.1978852386938,34.14
2025-01-24 13:15:00-05:00,33.52,34.070965,34.15998523898476,34.14
2025-01-24 13:20:00-05:00,33.71,34.04104,34.285128075127,34.14
2025-01-24 13:25:00-05:00,33.5699,34.018597,34.253144683585425,34.14
2025-01-24 13:30:00-05:00,33.56,34.003635,34.14197465291472,34.14
