date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-01-31 06:20:00-05:00,340.94,340.77094,340.7278777748822,340.85
2025-01-31 06:25:00-05:00,340.89,340.81366,340.2502715021364,340.85
2025-01-31 06:30:00-05:00,340.37,340.87775,341.1385430425202,340.85
2025-01-31 06:35:00-05:00,340.9,340.98456,341.0163471184367,340.85
2025-01-31 06:40:00-05:00,341.2,340.99524,340.5439162146971,340.85
2025-01-31 06:45:00-05:00,340.75,341.0166,340.7582581869413,340.85
2025-01-31 06:50:00-05:00,340.8,341.02728,341.115591133165,340.85
2025-01-31 06:55:00-05:00,341.0,341.09137,341.1904693462031,340.85
2025-01-31 07:00:00-05:00,340.78,341.11273,341.113170461495,340.85
2025-01-31 07:05:00-05:00,340.69,341.07,341.41851896340387,340.85
2025-01-31 07:10:00-05:00,340.97,341.05933,340.74719876854545,340.85
2025-01-31 07:15:00-05:00,340.94,341.11807,340.81693301250215,340.85
2025-01-31 07:20:00-05:00,341.3,341.1608,340.8139070760981,340.85
2025-01-31 07:25:00-05:00,341.29,341.18216,340.88946499032704,340.85
2025-01-31 07:30:00-05:00,341.1,341.18216,340.6967022387973,340.85
2025-01-31 07:35:00-05:00,341.27,341.2409,340.9114568098816,340.85
2025-01-31 07:40:00-05:00,341.7,341.34772,341.0043724654898,340.85
2025-01-31 07:45:00-05:00,341.86,341.44385,340.9720621533967,340.85
2025-01-31 07:50:00-05:00,342.24,341.53998,341.34050124938784,340.85
2025-01-31 07:55:00-05:00,342.12,341.59872,341.11431647658213,340.85
