date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-01-27 18:00:00-05:00,347.0,347.7926,346.33403636509644,346.9
2025-01-27 18:05:00-05:00,347.03,347.7335,346.89578015357307,346.9
2025-01-27 18:10:00-05:00,347.4,347.49695,346.31091523589174,346.9
2025-01-27 18:15:00-05:00,347.4,347.2604,346.3309123378438,346.9
2025-01-27 18:20:00-05:00,347.5,347.4378,345.10181457766555,346.9
2025-01-27 18:25:00-05:00,348.0,347.31952,344.47728249638106,346.9
2025-01-27 18:30:00-05:00,347.07,347.02386,345.30509459667815,346.9
2025-01-27 18:35:00-05:00,347.21,346.84647,344.91316405225325,346.9
2025-01-27 18:40:00-05:00,347.5,346.66904,344.6588476676493,346.9
2025-01-27 18:45:00-05:00,348.3233,345.98898,344.2938378110639,346.9
2025-01-27 18:50:00-05:00,347.9,344.83585,344.6323889322894,346.9
2025-01-27 18:55:00-05:00,347.0925,343.56445,345.1223568999821,346.9
2025-01-28 04:00:00-05:00,350.0,342.76614,345.1154302484495,346.9
2025-01-28 04:05:00-05:00,349.35,342.02695,345.92521373212224,346.9
2025-01-28 04:10:00-05:00,349.02,341.28775,345.6964251577078,346.9
2025-01-28 04:15:00-05:00,348.39,340.7777,345.80768038671636,346.9
2025-01-28 04:20:00-05:00,345.59,340.03113,346.2676936182602,346.9
2025-01-28 04:25:00-05:00,344.42,339.4481,346.2274037557808,346.9
2025-01-28 04:30:00-05:00,346.48,338.95007,346.87248238904465,346.9
2025-01-28 04:35:00-05:00,345.8,338.49362,346.0850867248783,346.9
