date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-05-11 08:00:00-04:00,60.85,60.466877,60.270374087034114,60.59
2023-05-11 09:00:00-04:00,60.68,60.466877,60.33795968993726,60.59
2023-05-11 09:30:00-04:00,60.845,60.443836,60.22435190454346,60.59
2023-05-11 10:30:00-04:00,61.36,60.431038,60.001890493135924,60.59
2023-05-11 11:30:00-04:00,61.65,60.41824,60.194660652297536,60.59
2023-05-11 12:30:00-04:00,61.335,60.42592,60.28554715349944,60.59
2023-05-11 13:30:00-04:00,61.21,60.443836,60.33615473643003,60.59
2023-05-11 14:30:00-04:00,61.365,60.492474,60.64025743628424,60.59
2023-05-11 15:30:00-04:00,61.61,60.61023,60.68914558858308,60.59
2023-05-11 16:00:00-04:00,61.62,60.625587,60.62514616440897,60.59
2023-05-11 17:00:00-04:00,61.57,60.56671,60.77399884814668,60.59
2023-05-11 18:00:00-04:00,61.62,60.474556,60.580915614229426,60.59
2023-05-11 19:00:00-04:00,61.66,60.402878,60.368865538194086,60.59
2023-05-12 04:00:00-04:00,61.85,60.38752,60.438166980463,60.59
2023-05-12 05:00:00-04:00,61.84,60.361923,60.31632624417596,60.59
2023-05-12 06:00:00-04:00,61.59,60.356804,60.29722111980411,60.59
2023-05-12 07:00:00-04:00,61.74,60.367043,60.42785422093899,60.59
2023-05-12 08:00:00-04:00,61.68,60.3824,60.42215287720314,60.59
2023-05-12 09:00:00-04:00,61.7,60.408,60.505140050286265,60.59
2023-05-12 09:30:00-04:00,61.66,60.446396,60.66274974414885,60.59
