date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-07-14 15:30:00-04:00,29.554,29.160946,29.311039869649395,29.142002
2023-07-14 16:00:00-04:00,29.6,29.208284,29.238358653211712,29.142002
2023-07-14 17:00:00-04:00,29.538,29.255623,29.032695506130946,29.142002
2023-07-14 18:00:00-04:00,29.626999,29.302961,29.025978893492105,29.142002
2023-07-14 19:00:00-04:00,29.7,29.362135,29.0993933336578,29.142002
2023-07-17 04:00:00-04:00,29.985,29.421307,29.11177887711243,29.142002
2023-07-17 05:00:00-04:00,29.801,29.456812,29.069163432821398,29.142002
2023-07-17 06:00:00-04:00,29.632,29.444977,29.115158359204962,29.142002
2023-07-17 07:00:00-04:00,29.882,29.37397,29.28041754088251,29.142002
2023-07-17 08:00:00-04:00,29.75,29.37397,29.29242703806206,29.142002
2023-07-17 09:00:00-04:00,29.998999,29.385803,29.100294690204052,29.142002
2023-07-17 09:30:00-04:00,29.758,29.385803,29.095416499450447,29.142002
2023-07-17 10:30:00-04:00,29.63,29.421307,29.181104013217787,29.142002
2023-07-17 11:30:00-04:00,29.982998,29.492315,29.17951219487181,29.142002
2023-07-17 12:30:00-04:00,30.11673,29.563324,29.228143424630257,29.142002
2023-07-17 13:30:00-04:00,30.257511,29.586992,29.278938965366887,29.142002
2023-07-17 14:30:00-04:00,30.301998,29.598827,29.218878648806978,29.142002
2023-07-17 15:30:00-04:00,30.204998,29.63433,29.28482407570633,29.142002
2023-07-17 16:00:00-04:00,30.298,29.68167,29.205680668246988,29.142002
2023-07-17 17:00:00-04:00,30.3,29.740843,29.197050328879563,29.142002
