date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-07-03 11:30:00-04:00,277.68,277.81393,275.99162580875736,277.7958
2023-07-03 13:00:00-04:00,278.58,278.08136,275.61326764593844,277.7958
2023-07-05 04:00:00-04:00,280.91,278.08136,277.3615930591037,277.7958
2023-07-05 05:00:00-04:00,277.1,278.2151,279.9009260476013,277.7958
2023-07-05 06:00:00-04:00,277.74,278.75,283.330502091683,277.7958
2023-07-05 07:00:00-04:00,277.94,279.15115,285.7596307090438,277.7958
2023-07-05 08:00:00-04:00,278.2,279.68604,289.9231038374856,277.7958
2023-07-05 09:00:00-04:00,278.17,280.08722,287.9259277837239,277.7958
2023-07-05 09:30:00-04:00,280.9046,280.08722,289.6216528688884,277.7958
2023-07-05 10:30:00-04:00,278.5,280.22092,288.7928087228341,277.7958
2023-07-05 11:30:00-04:00,279.37,279.41858,289.8503736966924,277.7958
2023-07-05 12:30:00-04:00,280.8,278.48254,291.00124367648664,277.7958
2023-07-05 13:30:00-04:00,279.41,278.2151,291.25343622123415,277.7958
2023-07-05 14:30:00-04:00,282.3299,278.34882,288.02440304893247,277.7958
2023-07-05 15:30:00-04:00,282.44,278.08136,287.7497928241339,277.7958
2023-07-05 16:00:00-04:00,282.31,277.54648,288.3198692906491,277.7958
2023-07-05 17:00:00-04:00,283.78,277.81393,288.88291641310445,277.7958
2023-07-05 18:00:00-04:00,283.115,278.08136,291.1410654432545,277.7958
2023-07-05 19:00:00-04:00,283.17,278.48254,290.86680278290106,277.7958
2023-07-06 04:00:00-04:00,279.81,278.75,291.2960494424587,277.7958
