date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-06-26 16:00:00-04:00,240.505,241.05478,239.25693841429955,241.02
2023-06-26 17:00:00-04:00,240.35,241.17535,239.2206037142604,241.02
2023-06-26 18:00:00-04:00,239.73,241.53708,240.12799999574784,241.02
2023-06-26 19:00:00-04:00,240.82,241.77823,240.10475421845456,241.02
2023-06-27 04:00:00-04:00,245.46,241.77823,241.0682909014789,241.02
2023-06-27 05:00:00-04:00,245.0,241.53708,241.05505673850595,241.02
2023-06-27 06:00:00-04:00,245.38,241.53708,242.50513553500994,241.02
2023-06-27 07:00:00-04:00,243.95,241.77823,242.7213364102661,241.02
2023-06-27 08:00:00-04:00,243.28,241.77823,242.97681749186688,241.02
2023-06-27 09:00:00-04:00,243.4,242.01938,243.80991686482446,241.02
2023-06-27 09:30:00-04:00,245.0652,242.01938,243.3154843957513,241.02
2023-06-27 10:30:00-04:00,244.9516,241.8988,246.167639433941,241.02
2023-06-27 11:30:00-04:00,244.7301,242.13995,247.4287593341962,241.02
2023-06-27 12:30:00-04:00,247.27,242.01938,247.8699420572597,241.02
2023-06-27 13:30:00-04:00,248.9129,242.26051,247.28825137681818,241.02
2023-06-27 14:30:00-04:00,249.0138,242.38109,248.16939712689185,241.02
2023-06-27 15:30:00-04:00,250.2,242.13995,250.63143832972912,241.02
2023-06-27 16:00:00-04:00,250.39,242.26051,250.40171184210098,241.02
2023-06-27 17:00:00-04:00,249.64,242.13995,250.71852457550008,241.02
2023-06-27 18:00:00-04:00,247.92,242.38109,250.12201902807257,241.02
