date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-06-08 10:30:00-04:00,2.3599,2.3829598,2.3266601513440937,2.3772
2023-06-08 11:30:00-04:00,2.3192,2.371511,2.2952921680462115,2.3772
2023-06-08 12:30:00-04:00,2.325,2.3629243,2.2951591625148002,2.3772
2023-06-08 13:30:00-04:00,2.45,2.3572,2.265775082765144,2.3772
2023-06-08 14:30:00-04:00,2.3101,2.3572,2.273308953553772,2.3772
2023-06-08 15:30:00-04:00,2.255,2.3543377,2.266382479001036,2.3772
2023-06-08 16:00:00-04:00,2.28,2.3572,2.257225252432073,2.3772
2023-06-08 17:00:00-04:00,2.36,2.3657866,2.3813203291331684,2.3772
2023-06-08 18:00:00-04:00,2.35,2.3428888,2.3689048268037203,2.3772
2023-06-08 19:00:00-04:00,2.36,2.3371644,2.3952317871639006,2.3772
2023-06-09 04:00:00-04:00,2.4,2.3486133,2.4117763310410427,2.3772
2023-06-09 05:00:00-04:00,2.42,2.3486133,2.4111879796806917,2.3772
2023-06-09 06:00:00-04:00,2.41,2.3400269,2.3923006611208364,2.3772
2023-06-09 07:00:00-04:00,2.42,2.3514755,2.379696789762867,2.3772
2023-06-09 08:00:00-04:00,2.42,2.3543377,2.3182036409003817,2.3772
2023-06-09 09:00:00-04:00,2.45,2.371511,2.293524522556008,2.3772
2023-06-09 09:30:00-04:00,2.291,2.3800976,2.3093769112376052,2.3772
2023-06-09 10:30:00-04:00,2.29,2.3915462,2.2735645302749043,2.3772
2023-06-09 11:30:00-04:00,2.3083,2.402995,2.254882845379366,2.3772
2023-06-09 12:30:00-04:00,2.209,2.4115818,2.261247105467791,2.3772
