date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-06-16 09:00:00-04:00,2.01,1.9727471,1.9906056745886331,1.98
2023-06-16 09:30:00-04:00,1.975,1.9740666,1.9963764974703704,1.98
2023-06-16 10:30:00-04:00,1.89,1.9727471,1.9972841557496015,1.98
2023-06-16 11:30:00-04:00,1.9515,1.9767057,2.0139308344754006,1.98
2023-06-16 12:30:00-04:00,1.945,1.981324,2.0185555778714344,1.98
2023-06-16 13:30:00-04:00,1.93,1.9800044,2.006400250944756,1.98
2023-06-16 14:30:00-04:00,1.9793,1.9806643,2.0047187779580162,1.98
2023-06-16 15:30:00-04:00,1.9,1.9872618,2.020737842045711,1.98
2023-06-16 16:00:00-04:00,1.9088,1.9879215,2.0228596516882273,1.98
2023-06-16 17:00:00-04:00,1.91,1.9899008,2.008659581878955,1.98
2023-06-16 18:00:00-04:00,1.89,1.9859422,2.0124168087330703,1.98
2023-06-16 19:00:00-04:00,1.88,1.9866021,1.9975244492209785,1.98
2023-06-20 04:00:00-04:00,1.88,1.989241,1.999285842873857,1.98
2023-06-20 05:00:00-04:00,1.88,1.9852825,2.002810829302715,1.98
2023-06-20 06:00:00-04:00,1.92,1.9793447,2.004007370209335,1.98
2023-06-20 07:00:00-04:00,1.92,1.9819838,2.0062652942494696,1.98
2023-06-20 08:00:00-04:00,1.9,1.9846227,2.015707506537188,1.98
2023-06-20 09:00:00-04:00,1.9,1.9866021,2.007469485419481,1.98
2023-06-20 09:30:00-04:00,1.8685,1.9859422,2.009002594741461,1.98
2023-06-20 10:30:00-04:00,1.8115,1.9879215,2.0131546805380713,1.98
