date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-01-29 08:10:00-05:00,89.4233,89.31294,89.42184954106801,89.49
2025-01-29 08:15:00-05:00,89.34,89.27123,89.67472026143247,89.49
2025-01-29 08:20:00-05:00,89.5,89.23665,89.66135716294532,89.49
2025-01-29 08:25:00-05:00,89.61,89.21935,89.71953663627427,89.49
2025-01-29 08:30:00-05:00,89.61,89.18273,89.70176434393292,89.49
2025-01-29 08:35:00-05:00,89.59,89.13797,89.6073950039403,89.49
2025-01-29 08:40:00-05:00,89.62,89.09932,89.66057151586743,89.49
2025-01-29 08:45:00-05:00,89.5995,89.02404,89.54551779800691,89.49
2025-01-29 08:50:00-05:00,89.65,88.94266,89.57200276207976,89.49
2025-01-29 08:55:00-05:00,89.77,88.8857,89.53478502873622,89.49
2025-01-29 09:00:00-05:00,89.82,88.83687,89.55333058562746,89.49
2025-01-29 09:05:00-05:00,89.85,88.82873,89.65638430741285,89.49
2025-01-29 09:10:00-05:00,90.01,88.80025,89.66909038829397,89.49
2025-01-29 09:15:00-05:00,90.03,88.80431,89.76626571758422,89.49
2025-01-29 09:20:00-05:00,90.0,88.80838,89.73865452974941,89.49
2025-01-29 09:25:00-05:00,89.9,88.82059,89.76618817301863,89.49
2025-01-29 09:30:00-05:00,89.225,88.85314,89.7183880543246,89.49
2025-01-29 09:35:00-05:00,89.235,88.877556,89.68242510611086,89.49
2025-01-29 09:40:00-05:00,89.11,88.88976,89.66459078371089,89.49
2025-01-29 09:45:00-05:00,89.135,88.934525,89.61131153775037,89.49
