date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-05-25 16:00:00-04:00,9.37,9.269767,9.34806751015109,9.34
2023-05-25 17:00:00-04:00,9.37,9.246159,9.649919910194033,9.34
2023-05-25 18:00:00-04:00,9.37,9.234917,9.38667641193845,9.34
2023-05-25 19:00:00-04:00,9.35,9.24391,9.377758533818486,9.34
2023-05-26 04:00:00-04:00,9.55,9.249531,9.350685054928507,9.34
2023-05-26 05:00:00-04:00,9.56,9.232668,9.159431772839737,9.34
2023-05-26 06:00:00-04:00,9.46,9.153974,9.385774773449102,9.34
2023-05-26 07:00:00-04:00,9.52,9.117999,9.663955944164675,9.34
2023-05-26 08:00:00-04:00,9.5,9.133738,9.621583076884242,9.34
2023-05-26 09:00:00-04:00,9.44,9.1449795,9.735544403075467,9.34
2023-05-26 09:30:00-04:00,10.095,9.126992,9.495124618352929,9.34
2023-05-26 10:30:00-04:00,10.08,9.11575,9.262449620374234,9.34
2023-05-26 11:30:00-04:00,10.0912,9.124744,9.528683776827926,9.34
2023-05-26 12:30:00-04:00,9.99,9.149477,9.454239936277348,9.34
2023-05-26 13:30:00-04:00,9.9525,9.1449795,9.349509806109117,9.34
2023-05-26 14:30:00-04:00,10.005,9.142732,9.599248349023725,9.34
2023-05-26 15:30:00-04:00,10.0,9.15847,9.521377628905961,9.34
2023-05-26 16:00:00-04:00,10.01,9.1652155,9.406067062018733,9.34
2023-05-26 17:00:00-04:00,10.0,9.189948,9.657713388847377,9.34
2023-05-26 18:00:00-04:00,10.1,9.223675,9.6537871471216,9.34
