date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2023-05-10 04:00:00-04:00,6.47,6.390553,6.4188188422711185,6.38
2023-05-10 05:00:00-04:00,6.41,6.390553,6.41496726675736,6.38
2023-05-10 06:00:00-04:00,6.36,6.3959107,6.444297025220354,6.38
2023-05-10 07:00:00-04:00,6.35,6.4012685,6.4357141040913906,6.38
2023-05-10 08:00:00-04:00,6.36,6.414663,6.428745926285078,6.38
2023-05-10 09:00:00-04:00,6.57,6.4307365,6.463968766641524,6.38
2023-05-10 09:30:00-04:00,6.765,6.425379,6.497993841620253,6.38
2023-05-10 10:30:00-04:00,6.74,6.4307365,6.500698933651842,6.38
2023-05-10 11:30:00-04:00,6.885,6.441452,6.494495992459409,6.38
2023-05-10 12:30:00-04:00,6.77,6.44681,6.524597559764386,6.38
2023-05-10 13:30:00-04:00,6.85,6.441452,6.539800687906007,6.38
2023-05-10 14:30:00-04:00,6.9199,6.441452,6.559045541383262,6.38
2023-05-10 15:30:00-04:00,6.95,6.441452,6.539692993876338,6.38
2023-05-10 16:00:00-04:00,6.9,6.441452,6.513745653231183,6.38
2023-05-10 17:00:00-04:00,6.9,6.44681,6.529138639325535,6.38
2023-05-10 18:00:00-04:00,6.94,6.4628835,6.54568677313759,6.38
2023-05-10 19:00:00-04:00,6.95,6.468241,6.562646684282113,6.38
2023-05-11 04:00:00-04:00,7.04,6.473599,6.562060329102577,6.38
2023-05-11 05:00:00-04:00,7.03,6.473599,6.569050727699765,6.38
2023-05-11 06:00:00-04:00,7.01,6.473599,6.579273007110803,6.38
