date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-01-30 13:00:00-05:00,406.079,408.2139,407.88649886721845,407.24
2025-01-30 13:05:00-05:00,407.7599,408.36963,407.9857116108777,407.24
2025-01-30 13:10:00-05:00,406.41,408.40857,408.23345708227913,407.24
2025-01-30 13:15:00-05:00,405.6,408.48645,407.6990553320647,407.24
2025-01-30 13:20:00-05:00,405.57,408.48645,405.64384512830117,407.24
2025-01-30 13:25:00-05:00,403.9875,408.72006,406.06357043193805,407.24
2025-01-30 13:30:00-05:00,404.05,408.68115,404.93701770534926,407.24
2025-01-30 13:35:00-05:00,403.85,408.759,403.5978591708737,407.24
2025-01-30 13:40:00-05:00,403.29,408.99265,403.00748405852244,407.24
2025-01-30 13:45:00-05:00,403.685,409.14838,402.67621575717925,407.24
2025-01-30 13:50:00-05:00,402.7336,408.87582,402.4730513690784,407.24
2025-01-30 13:55:00-05:00,402.5841,408.68115,402.221108274008,407.24
2025-01-30 14:00:00-05:00,402.75,408.29178,402.33290423401394,407.24
2025-01-30 14:05:00-05:00,402.175,408.36963,402.6000021523705,407.24
2025-01-30 14:10:00-05:00,403.0409,408.01923,401.9035087928367,407.24
2025-01-30 14:15:00-05:00,402.8761,407.82452,402.32115075630367,407.24
2025-01-30 14:20:00-05:00,403.64,407.6688,401.25372057913125,407.24
2025-01-30 14:25:00-05:00,404.11,407.6688,400.14812096422276,407.24
2025-01-30 14:30:00-05:00,402.244,407.4741,400.03757393132986,407.24
2025-01-30 14:35:00-05:00,402.78,407.24048,399.8124099462388,407.24
