date,actual,chronos_forecast,arima_forecast,random_walk_forecast
2025-01-27 09:00:00-05:00,33.7246,33.748775,33.79584616164176,33.77
2025-01-27 09:05:00-05:00,33.75,33.731117,33.81324458727236,33.77
2025-01-27 09:10:00-05:00,33.74,33.71346,33.74330536115183,33.77
2025-01-27 09:15:00-05:00,33.72,33.70904,33.72891552090492,33.77
2025-01-27 09:20:00-05:00,33.7405,33.700214,33.80385895708008,33.77
2025-01-27 09:25:00-05:00,33.6727,33.6958,33.77150998312728,33.77
2025-01-27 09:30:00-05:00,33.12,33.6958,33.736888814976965,33.77
2025-01-27 09:35:00-05:00,33.46,33.700214,33.755678888788104,33.77
2025-01-27 09:40:00-05:00,33.66,33.68697,33.76287695955835,33.77
2025-01-27 09:45:00-05:00,33.955,33.68697,33.7462952077409,33.77
2025-01-27 09:50:00-05:00,34.375,33.68697,33.74256550307893,33.77
2025-01-27 09:55:00-05:00,34.26,33.68697,33.719818114883516,33.77
2025-01-27 10:00:00-05:00,34.1068,33.6958,33.703969127936936,33.77
2025-01-27 10:05:00-05:00,33.95,33.704628,33.76427614357035,33.77
2025-01-27 10:10:00-05:00,34.06,33.704628,33.72198853347202,33.77
2025-01-27 10:15:00-05:00,33.8595,33.6958,33.68900995206616,33.77
2025-01-27 10:20:00-05:00,34.0299,33.700214,33.753604442723116,33.77
2025-01-27 10:25:00-05:00,34.0122,33.71346,33.75578769772174,33.77
2025-01-27 10:30:00-05:00,34.08,33.722286,33.717518004684095,33.77
2025-01-27 10:35:00-05:00,34.07,33.70904,33.75563350275502,33.77
